Timestamp,Cycle,Symbol,Price,RSI,MACD_Signal,Trend,Model_Name,Model_Signal,Model_Response_Time_ms,Consensus_Signal,Agreement_Level
2025-10-18 05:01:34,464,BTCUSDT,106579.98,37.74,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 05:01:34,464,BTCUSDT,106579.98,37.74,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 05:01:34,464,BTCUSDT,106579.98,37.74,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 05:01:34,464,BTCUSDT,106579.98,37.74,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 05:06:36,465,BTCUSDT,106650.1,41.35,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 05:06:36,465,BTCUSDT,106650.1,41.35,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 05:06:36,465,BTCUSDT,106650.1,41.35,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 05:06:36,465,BTCUSDT,106650.1,41.35,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 05:11:39,466,BTCUSDT,106687.86,43.08,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 05:11:39,466,BTCUSDT,106687.86,43.08,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 05:11:39,466,BTCUSDT,106687.86,43.08,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 05:11:39,466,BTCUSDT,106687.86,43.08,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 05:16:42,467,BTCUSDT,106810.97,48.74,BEARISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 05:16:42,467,BTCUSDT,106810.97,48.74,BEARISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 05:16:42,467,BTCUSDT,106810.97,48.74,BEARISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 05:16:42,467,BTCUSDT,106810.97,48.74,BEARISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 05:21:44,468,BTCUSDT,106968.04,55.42,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 05:21:44,468,BTCUSDT,106968.04,55.42,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 05:21:44,468,BTCUSDT,106968.04,55.42,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 05:21:44,468,BTCUSDT,106968.04,55.42,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 05:26:47,469,BTCUSDT,106917.06,53.42,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 05:26:47,469,BTCUSDT,106917.06,53.42,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 05:26:47,469,BTCUSDT,106917.06,53.42,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 05:26:47,469,BTCUSDT,106917.06,53.42,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 05:31:50,470,BTCUSDT,106986.12,56.46,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 05:31:50,470,BTCUSDT,106986.12,56.46,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 05:31:50,470,BTCUSDT,106986.12,56.46,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 05:31:50,470,BTCUSDT,106986.12,56.46,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 05:36:52,471,BTCUSDT,107083.33,60.28,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 05:36:52,471,BTCUSDT,107083.33,60.28,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 05:36:52,471,BTCUSDT,107083.33,60.28,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 05:36:52,471,BTCUSDT,107083.33,60.28,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 05:41:55,472,BTCUSDT,106955.14,53.93,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 05:41:55,472,BTCUSDT,106955.14,53.93,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 05:41:55,472,BTCUSDT,106955.14,53.93,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 05:41:55,472,BTCUSDT,106955.14,53.93,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 05:46:58,473,BTCUSDT,106986.99,55.44,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 05:46:58,473,BTCUSDT,106986.99,55.44,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 05:46:58,473,BTCUSDT,106986.99,55.44,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 05:46:58,473,BTCUSDT,106986.99,55.44,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 05:52:00,474,BTCUSDT,107078.25,59.16,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 05:52:00,474,BTCUSDT,107078.25,59.16,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 05:52:00,474,BTCUSDT,107078.25,59.16,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 05:52:00,474,BTCUSDT,107078.25,59.16,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 05:57:03,475,BTCUSDT,107064.74,58.33,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 05:57:03,475,BTCUSDT,107064.74,58.33,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 05:57:03,475,BTCUSDT,107064.74,58.33,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 05:57:03,475,BTCUSDT,107064.74,58.33,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 06:02:05,476,BTCUSDT,106822.14,45.69,BULLISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 06:02:05,476,BTCUSDT,106822.14,45.69,BULLISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 06:02:05,476,BTCUSDT,106822.14,45.69,BULLISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 06:02:05,476,BTCUSDT,106822.14,45.69,BULLISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 06:07:08,477,BTCUSDT,106470.59,34.35,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:07:08,477,BTCUSDT,106470.59,34.35,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:07:08,477,BTCUSDT,106470.59,34.35,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:07:08,477,BTCUSDT,106470.59,34.35,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:12:10,478,BTCUSDT,106601.61,39.05,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:12:10,478,BTCUSDT,106601.61,39.05,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:12:10,478,BTCUSDT,106601.61,39.05,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:12:10,478,BTCUSDT,106601.61,39.05,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:17:13,479,BTCUSDT,106602.46,39.22,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:17:13,479,BTCUSDT,106602.46,39.22,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:17:13,479,BTCUSDT,106602.46,39.22,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:17:13,479,BTCUSDT,106602.46,39.22,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:22:15,480,BTCUSDT,106678.59,43.02,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:22:15,480,BTCUSDT,106678.59,43.02,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:22:15,480,BTCUSDT,106678.59,43.02,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:22:15,480,BTCUSDT,106678.59,43.02,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:27:18,481,BTCUSDT,106711.38,44.5,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:27:18,481,BTCUSDT,106711.38,44.5,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:27:18,481,BTCUSDT,106711.38,44.5,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:27:18,481,BTCUSDT,106711.38,44.5,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:32:20,482,BTCUSDT,106568.39,39.03,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:32:20,482,BTCUSDT,106568.39,39.03,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:32:20,482,BTCUSDT,106568.39,39.03,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:32:20,482,BTCUSDT,106568.39,39.03,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:37:23,483,BTCUSDT,106580.0,39.37,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,HOLD,0,SELL,50.0
2025-10-18 06:37:23,483,BTCUSDT,106580.0,39.37,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,50.0
2025-10-18 06:37:23,483,BTCUSDT,106580.0,39.37,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,50.0
2025-10-18 06:37:23,483,BTCUSDT,106580.0,39.37,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,50.0
2025-10-18 06:42:25,484,BTCUSDT,106457.31,35.12,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:42:25,484,BTCUSDT,106457.31,35.12,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:42:25,484,BTCUSDT,106457.31,35.12,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:42:25,484,BTCUSDT,106457.31,35.12,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:47:28,485,BTCUSDT,106498.33,37.72,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:47:28,485,BTCUSDT,106498.33,37.72,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:47:28,485,BTCUSDT,106498.33,37.72,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:47:28,485,BTCUSDT,106498.33,37.72,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 06:52:30,486,BTCUSDT,106500.92,38.0,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,75.0
2025-10-18 06:52:30,486,BTCUSDT,106500.92,38.0,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,HOLD,75.0
2025-10-18 06:52:30,486,BTCUSDT,106500.92,38.0,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,75.0
2025-10-18 06:52:30,486,BTCUSDT,106500.92,38.0,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,HOLD,75.0
2025-10-18 06:57:33,487,BTCUSDT,106469.44,36.98,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 06:57:33,487,BTCUSDT,106469.44,36.98,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 06:57:33,487,BTCUSDT,106469.44,36.98,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 06:57:33,487,BTCUSDT,106469.44,36.98,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 07:02:36,488,BTCUSDT,106509.71,39.32,BEARISH,BEARISH/BEARISH,Llama-3.3-70B,SELL,0,SELL,75.0
2025-10-18 07:02:36,488,BTCUSDT,106509.71,39.32,BEARISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,SELL,75.0
2025-10-18 07:02:36,488,BTCUSDT,106509.71,39.32,BEARISH,BEARISH/BEARISH,Llama-4-Scout-17B,SELL,0,SELL,75.0
2025-10-18 07:02:36,488,BTCUSDT,106509.71,39.32,BEARISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,SELL,75.0
2025-10-18 07:07:39,489,BTCUSDT,106641.74,46.85,BEARISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:07:39,489,BTCUSDT,106641.74,46.85,BEARISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:07:39,489,BTCUSDT,106641.74,46.85,BEARISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:07:39,489,BTCUSDT,106641.74,46.85,BEARISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:12:42,490,BTCUSDT,106632.18,46.45,BULLISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:12:42,490,BTCUSDT,106632.18,46.45,BULLISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:12:42,490,BTCUSDT,106632.18,46.45,BULLISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:12:42,490,BTCUSDT,106632.18,46.45,BULLISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:17:44,491,BTCUSDT,106613.09,45.5,BULLISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:17:44,491,BTCUSDT,106613.09,45.5,BULLISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:17:44,491,BTCUSDT,106613.09,45.5,BULLISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:17:44,491,BTCUSDT,106613.09,45.5,BULLISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:22:47,492,BTCUSDT,106668.5,49.03,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:22:47,492,BTCUSDT,106668.5,49.03,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:22:47,492,BTCUSDT,106668.5,49.03,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:22:47,492,BTCUSDT,106668.5,49.03,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:27:49,493,BTCUSDT,106644.92,47.59,BULLISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:27:49,493,BTCUSDT,106644.92,47.59,BULLISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:27:49,493,BTCUSDT,106644.92,47.59,BULLISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:27:49,493,BTCUSDT,106644.92,47.59,BULLISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:32:52,494,BTCUSDT,106561.58,42.87,BULLISH,BEARISH/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,75.0
2025-10-18 07:32:52,494,BTCUSDT,106561.58,42.87,BULLISH,BEARISH/BEARISH,Llama-3.1-8B,SELL,0,HOLD,75.0
2025-10-18 07:32:52,494,BTCUSDT,106561.58,42.87,BULLISH,BEARISH/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,75.0
2025-10-18 07:32:52,494,BTCUSDT,106561.58,42.87,BULLISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,HOLD,75.0
2025-10-18 07:37:54,495,BTCUSDT,106548.58,42.76,BULLISH,BEARISH/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:37:54,495,BTCUSDT,106548.58,42.76,BULLISH,BEARISH/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:37:54,495,BTCUSDT,106548.58,42.76,BULLISH,BEARISH/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:37:54,495,BTCUSDT,106548.58,42.76,BULLISH,BEARISH/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:42:57,496,BTCUSDT,106719.07,52.86,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 07:42:57,496,BTCUSDT,106719.07,52.86,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 07:42:57,496,BTCUSDT,106719.07,52.86,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 07:42:57,496,BTCUSDT,106719.07,52.86,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 07:47:59,497,BTCUSDT,106775.66,55.81,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,75.0
2025-10-18 07:47:59,497,BTCUSDT,106775.66,55.81,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,BUY,0,HOLD,75.0
2025-10-18 07:47:59,497,BTCUSDT,106775.66,55.81,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,75.0
2025-10-18 07:47:59,497,BTCUSDT,106775.66,55.81,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,75.0
2025-10-18 07:53:02,498,BTCUSDT,106782.22,56.3,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 07:53:02,498,BTCUSDT,106782.22,56.3,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 07:53:02,498,BTCUSDT,106782.22,56.3,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 07:53:02,498,BTCUSDT,106782.22,56.3,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 07:58:04,499,BTCUSDT,106817.04,58.17,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,HOLD,0,BUY,50.0
2025-10-18 07:58:04,499,BTCUSDT,106817.04,58.17,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,50.0
2025-10-18 07:58:04,499,BTCUSDT,106817.04,58.17,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,50.0
2025-10-18 07:58:04,499,BTCUSDT,106817.04,58.17,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,50.0
2025-10-18 08:03:07,500,BTCUSDT,106816.12,57.51,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 08:03:07,500,BTCUSDT,106816.12,57.51,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 08:03:07,500,BTCUSDT,106816.12,57.51,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 08:03:07,500,BTCUSDT,106816.12,57.51,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 08:08:09,501,BTCUSDT,106919.73,63.14,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,HOLD,0,BUY,50.0
2025-10-18 08:08:09,501,BTCUSDT,106919.73,63.14,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,50.0
2025-10-18 08:08:09,501,BTCUSDT,106919.73,63.14,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,50.0
2025-10-18 08:08:09,501,BTCUSDT,106919.73,63.14,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,50.0
2025-10-18 08:13:12,502,BTCUSDT,106931.88,63.42,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 08:13:12,502,BTCUSDT,106931.88,63.42,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 08:13:12,502,BTCUSDT,106931.88,63.42,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 08:13:12,502,BTCUSDT,106931.88,63.42,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 08:18:14,503,BTCUSDT,106899.27,60.84,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 08:18:14,503,BTCUSDT,106899.27,60.84,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 08:18:14,503,BTCUSDT,106899.27,60.84,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 08:18:14,503,BTCUSDT,106899.27,60.84,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 08:23:17,504,BTCUSDT,106844.42,56.4,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 08:23:17,504,BTCUSDT,106844.42,56.4,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 08:23:17,504,BTCUSDT,106844.42,56.4,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 08:23:17,504,BTCUSDT,106844.42,56.4,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 08:28:20,505,BTCUSDT,106837.0,55.69,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
2025-10-18 08:28:20,505,BTCUSDT,106837.0,55.69,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,BUY,0,BUY,75.0
2025-10-18 08:28:20,505,BTCUSDT,106837.0,55.69,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,75.0
2025-10-18 08:28:20,505,BTCUSDT,106837.0,55.69,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,75.0
2025-10-18 08:33:22,506,BTCUSDT,106870.11,57.61,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,50.0
2025-10-18 08:33:22,506,BTCUSDT,106870.11,57.61,BULLISH,BULLISH/BULLISH,Llama-3.1-8B,HOLD,0,BUY,50.0
2025-10-18 08:33:22,506,BTCUSDT,106870.11,57.61,BULLISH,BULLISH/BULLISH,Llama-4-Scout-17B,BUY,0,BUY,50.0
2025-10-18 08:33:22,506,BTCUSDT,106870.11,57.61,BULLISH,BULLISH/BULLISH,Qwen3-32B,HOLD,0,BUY,50.0
2025-10-18 08:38:26,507,BTCUSDT,106794.13,52.21,BULLISH,NEUTRAL/BULLISH,Llama-3.3-70B,HOLD,0,HOLD,75.0
2025-10-18 08:38:26,507,BTCUSDT,106794.13,52.21,BULLISH,NEUTRAL/BULLISH,Llama-3.1-8B,BUY,0,HOLD,75.0
2025-10-18 08:38:26,507,BTCUSDT,106794.13,52.21,BULLISH,NEUTRAL/BULLISH,Llama-4-Scout-17B,HOLD,0,HOLD,75.0
2025-10-18 08:38:26,507,BTCUSDT,106794.13,52.21,BULLISH,NEUTRAL/BULLISH,Qwen3-32B,HOLD,0,HOLD,75.0
2025-10-18 08:43:29,508,BTCUSDT,106754.18,49.48,BULLISH,NEUTRAL/BEARISH,Llama-3.3-70B,HOLD,0,HOLD,100.0
2025-10-18 08:43:29,508,BTCUSDT,106754.18,49.48,BULLISH,NEUTRAL/BEARISH,Llama-3.1-8B,HOLD,0,HOLD,100.0
2025-10-18 08:43:29,508,BTCUSDT,106754.18,49.48,BULLISH,NEUTRAL/BEARISH,Llama-4-Scout-17B,HOLD,0,HOLD,100.0
2025-10-18 08:43:29,508,BTCUSDT,106754.18,49.48,BULLISH,NEUTRAL/BEARISH,Qwen3-32B,HOLD,0,HOLD,100.0
2025-10-18 08:48:31,509,BTCUSDT,106923.34,59.78,BULLISH,BULLISH/BULLISH,Llama-3.3-70B,BUY,0,BUY,75.0
